title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
Rumah Modern Lingkungan Ramai 13 KM Bandara YIA,Rp 293.700.000,Rumah,131,40,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","nanggualan (jalan raya nanggulan, timur puskesmas nanggulan)",https://www.olx.co.id/item/rumah-modern-lingkungan-ramai-13-km-bandara-yia-iid-861422617
Rumah Dijual Di Kulon Progo Yogyakarta,Rp 350.000.000,Rumah,109,60,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Klampis, Pengasih, Kulon Progo",https://www.olx.co.id/item/rumah-asri-dan-nyaman-di-klampis-kulon-progo-iid-853701647
rumah cantik murah kasihan bantul,Rp 389.000.000,Rumah,93,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",tamantirto kasihan bantul,https://www.olx.co.id/item/rumah-minimalis-kasihan-bantul-iid-861342838
Rumah Siap Huni Dekat Bandara,Rp 300.000.000,Rumah,87,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Utara RSUD Tjitrowardojo,https://www.olx.co.id/item/perumahan-siap-bangun-desain-suka-suka-iid-853526933
Hunian Asri Harga Murah di Tamantirto Kasihan,Rp 380.000.000,Rumah,71,36,2,1,0,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",tamantirto kasihan bantul,https://www.olx.co.id/item/rumah-cantik-murah-kasihan-bantul-iid-861332387
RUMAH HARGA TERJANGKAU KUALITAS MEMUKAU,Rp 275.000.000,Rumah,90,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Jl. Argo Putro Kedungsari Purworejo,https://www.olx.co.id/item/rumah-asri-berkualitas-tinggi-harga-ga-bikin-rugi-iid-852966680
Rumah Modern Mewah Murah 15 menit dari Bandara NYIA,Rp 550.006.883,Rumah,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Jl Purworejo Jogja Ngramang  Kulon progo                                                                                              No Wa : 082299467788,https://www.olx.co.id/item/rumah-murah-modern-minimalis-dekat-bandara-yia-iid-861298650
Rumah Estetik Modern dekat Bandara NYIA,Rp 575.000.847,Rumah,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Jl. Nasinal wates-purworejo, Ngramang, Pengasih",https://www.olx.co.id/item/perumahan-estetik-5-menit-dari-bandara-yia-iid-861296104
Rumah Mewah Pinggir jln raya Cocok untuk INVESTASI dekat  Bandara NYIA,Rp 555.000.999,Rumah,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Jl. Nasional Wates-Purworejo, Ngramang, Pengasih, Kulonprogo",https://www.olx.co.id/item/hunian-nyaman-dan-cocok-untuk-investasi-masadepan-iid-861277053
Rumah strategis pinggir jln nasional 5 menit ke Bandara NYIA,Rp 550.000.002,Rumah,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Jl Purworejo Jogja Ngramang Kulon Progo                                                                                                                             No Wa : 082299467788,https://www.olx.co.id/item/rumah-kavling-cantik-dekat-bandara-nyia-iid-861276145
Rumah modern  Giripeni murah dekat Kota Wates,Rp 295.000.000,Rumah,89,36,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",giri peni Kulonprogo Yogyakarta WA /TLP 0856--4344--8988,https://www.olx.co.id/item/dijual-rumah-minimalis-modern-terjangkau-di-giri-peni-kulonprogo-yogya-iid-861275399
Rumah murah konsep minimalis modern di kulon progo,Rp 180.000.000,Rumah,30,60,2,1,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Giripeni kulon Progo,https://www.olx.co.id/item/rumah-murah-dengan-konsep-modern-di-kulon-progo-iid-861273194
SMR256 - RUMAH MINIMALIS 160JUTA DEKAT BANDARA NYIA,Rp 160.000.000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Giripeni Wates kulonprogo,https://www.olx.co.id/item/160juta-desain-custom-di-tengah-kota-wates-smr256-iid-861194740
Apt. Mataram City Yudhistira Lt. 18 View Kota Investasi,Rp 770.000.985,Apartemen,34,34,1,1,18,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",palagan tentara pelajar km7,https://www.olx.co.id/item/apt-mataram-city-yudhistira-lt-18-view-kota-investasi-iid-861185388
RUMAH MURAH MINIMALIS DEKAT KOTA WATES. 20 MENIT KE BANDARA YIA,Rp 327.000.000,Rumah,89,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Dobangsan Giripeni Wates Kulonprogo,https://www.olx.co.id/item/rumah-modern-giripeni-murah-dekat-kota-wates-iid-861109085
Rumah murah dengan konsep modern di kulon progo,Rp 160.000.000,Rumah,100,52,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Cisarua,Bogor",https://www.olx.co.id/item/rumah-kayu-dengan-desain-modern-dan-klasik-knockdown-iid-861069326
Jual Tanah 15 Menit Dari Bandara YIA Kulonprogo Jogja,Rp 144.000.000,Rumah,118,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Wates, Kuln Progo",https://www.olx.co.id/item/tanah-kavling-dekat-calon-kampus-atmajaya-dan-pintu-tol-wates-iid-861002220
Rumah Joglo Cocok Dikelola Jadi Guest House,Rp 1.799.999.000,Rumah,795,229,3,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Wates,https://www.olx.co.id/item/rumah-joglo-shm-ready-cocok-jadi-homestay-iid-860999406
perumahan murah dekat kampus uny pengasih kulon progo yogyakarta,Rp 271.000.000,Rumah,89,40,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",pandak Bantul,https://www.olx.co.id/item/dekat-dengan-rs-uii-dan-pusat-kampus-uin-iid-860973995
Apt. Mataram City Yudhistira Lt. 18 View Kota Murah,Rp 770.000.189,Apartemen,69,69,2,2,8,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Yogyakarta,https://www.olx.co.id/item/mataramcity-apartement-yogyakarta-new-tower-yudhistira-iid-762927809
Murah apartement di Yogya promo kemerdekaan mataramcity,Rp 600.000.018,Apartemen,36,34,1,1,3,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",JOGYAKARTA,https://www.olx.co.id/item/dijual-cepat-apartement-sangat-murah-dan-mewah-di-jogya-iid-803964946
Hunian Elite Sertifikat SHM Dekat Janabadra Pengasih,Rp 290.850.000,Rumah,132,40,2,1,1,,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Jl. Pengasih Wates Kota (Gn Gondang, Margosari, Dekat UNY Wates)",https://www.olx.co.id/item/hunian-elite-dekat-perumahan-dekat-janabadra-pengasih-iid-860910408
Perumahan selatan terminal Wates kulon Progo,Rp 299.000.000,Rumah,80,39,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",sentolo,https://www.olx.co.id/item/rumah-murah-dekat-bandara-dan-kota-yogyakarta-iid-860908127
Rumah Baru Lebar Depan Ideal Dekat SMA/SMK Pengasih,Rp 295.500.000,Rumah,131,40,2,1,0,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Jl. KRT Kertodiningrat, Kulonprogo (Margosari, Dekat SMA Pengasih)",https://www.olx.co.id/item/rumah-baru-lingkungan-ramai-dekat-smasmk-pengasih-iid-860811384
Rumah siap huni Milir Pengasih dekat Kampus UNY Wates,Rp 475.000.000,Rumah,131,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Pengasih Kulonprogo Yogyakarta,https://www.olx.co.id/item/rumah-siap-huni-di-perum-area-dekat-kota-wates-dekat-smkn-2-pengasih-iid-852874086
Rumah Midern minimalis 2 LT Milir Pengasih dekat kota Wates,Rp 550.000.000,Rumah,105,49,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Milir Pengasih Kulonprogo,https://www.olx.co.id/item/rumah-siap-huni-milir-pengasih-dekat-kampus-uny-wates-iid-852877798
Rumah siap huni Milir Pengasih dekat Kampus UNY Wates,Rp 475.000.000,Rumah,92,62,3,1,2,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Milir Pengasih Kulonprogo Yogyakarta,https://www.olx.co.id/item/rumah-midern-minimalis-2-lt-milir-pengasih-dekat-kota-wates-iid-852879278
Rumah Modern Dekat Perumahan Dekat UNY Wates,Rp 291.000.000,Rumah,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Pengasih Kulonprogo Yogyakarta,https://www.olx.co.id/item/rumah-baru-pengasih-dekat-kampus-uny-wates-iid-852880299
Jual Rumah Fully Furnished Dalam Perumahan Griya Pengasih Kulon Progo,Rp 300.000.000,Rumah,84,42,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Kulonprogo Yogyakarta,https://www.olx.co.id/item/for-sale-rumah-minimalis-full-furnished-iid-852470725
Hunian Nyaman Lokasi Wates. Hanya 5 menit ke Bandara YIA Kulon Progo,Rp 309.000.000,Rumah,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Jl.ketangi Bragolan Purwodadi Purworejo,https://www.olx.co.id/item/hunian-nyamann-berkualitas-iid-852603484
Rumah Open Desain Siap Bangun Giripeni Wates Bandara YIA,Rp 400.000.500,Rumah,123,70,3,2,2,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Wates Yogyakarta,https://www.olx.co.id/item/rumah-siap-bangun-dekat-bandara-internasional-yogyakarta-iid-860775103
Rumah Joglo Wates Mangku Jalan Aspal,Rp 1.818.000.000,Rumah,229,795,3,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Giripeni, wates, kulonprogo",https://www.olx.co.id/item/rumah-joglo-giripeni-wates-iid-860674199
(RT) 38 unit kavling siap bangun di Kedungsari - Kulon Progo,Rp 250.000.000,Rumah,72,40,2,1,1,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Kedungsari Kulon Progo,https://www.olx.co.id/item/dijual-38-unit-kavling-siap-bangun-di-kedungsari-kulon-progo-iid-833365731
Perumahan Murah Bisa KPR Akses ke Bandara Baru Yogyakarta,Rp 225.000.000,Rumah,72,36,2,1,0,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Perumahan Griya Pengasih Kulonprogo,https://www.olx.co.id/item/dijual-hunian-idaman-strategis-hanya-200-jutaan-di-kulonprogo-iid-851202683
RUMAH SIAP HUNI DI KAWASAN PEMDA KULON PROGO,Rp 750.000.000,Rumah,70,72,2,3,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Kulon Progo,https://www.olx.co.id/item/rumah-siap-huni-di-kulon-progo-kota-iid-860638814
"Rumah Mewah Naraya ,Dekat Bandara NYIA",Rp 561.000.211,Rumah,123,103,4,3,2,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-2-lantai-wates-kulon-progo-dekat-bandara-nyia-iid-536801180
Jual Tanah 15 Menit Dari Bandara YIA Kulonprogo Jogja,Rp 144.000.000,Rumah,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Dukuh VI, Krembangan, Kec. Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55655",https://www.olx.co.id/item/tanah-jogja-kulon-progo-akses-masuk-5-m-mobil-simpangan-sertipikat-h-iid-860621070
Tanah Jogja Dekat Bandara YIA 1 Jt-an,Rp 151.200.000,Rumah,137,100,1,2,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Dusun VII, Cerme, Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/kavling-dijual-jogja-kulon-progo-garansi-profit-30tahun-sertipikat-r-iid-860621064
"Rumah Baru Murah, 100-300 jt an di dekat Bandara Baru YIA Kulon Progo",Rp 160.000.000,Rumah,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Kanoman Wetan, Kanoman, Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/kavling-luas-123-an-m2-timur-bandara-yia-iid-860621047
Bangun Rumah Hemat 150 Jt Tanah Kulonprogo SHM Dekat Bandara YIA,Rp 240.592.500,Rumah,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Gangengan, Tayuban, Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55655",https://www.olx.co.id/item/dijual-tanah-jogja-bisa-angsur-12x-tanpa-bunga-sertipikat-hak-milik-iid-860621041
Dijual Tanah Jogja Bisa Angsur 12X Tanpa Bunga Sertipikat Hak Milik,Rp 300.000.000,Rumah,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Kosok Wetan, Tawangsari, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta",https://www.olx.co.id/item/kavling-dijual-jogja-kulon-progo-lahan-datar-sertipikat-shm-iid-860621038
Rumah mewah murah di kulon progo,Rp 575.000.000,Rumah,75,70,3,2,2,Ngestihrjo wates kulon progo,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Ngestihrjo wates kulon progo,https://www.olx.co.id/item/rumah-2-lantai-shm-tinggal-balik-nama-iid-825793113
Dijual Rumah Siap Bangun GRAHA SAWOJAJAR VILLAGE,Rp 394.500.000,Rumah,71,36,2,1,,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",kulon progo yogyakarta,https://www.olx.co.id/item/hunian-modern-minimalis-milenial-harga-promo-di-kulon-progo-yogyakarta-iid-860525522
Jual rumah jogja istimewa,Rp 4.000.000.000,Rumah,700,500,2,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.","Jalan goa selarong, pajangan, bantul",https://www.olx.co.id/item/rumah-homestay-pajangan-dekat-kawasan-wisata-dan-kampus-iid-860453927
Rumah Kayu Dengan Desain Modern Dan Klasik Knockdown,Rp 145.600.002,Rumah,00,120,1,1,1,"Lainnya (PPJB, Girik, Adat, dll)","Wates, Kulon Progo Kab., Yogyakarta D.I.",Ngabul Tahunan Jepara,https://www.olx.co.id/item/pendopo-joglo-kayu-jati-ukir-tumpangsari-rumah-joglo-dan-limasan-iid-844216353
160 juta desain custom dalam perumahan di Wates - SMR256,Rp 160.000.000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Giripeni Wates kulonprogo,https://www.olx.co.id/item/160-juta-siap-bangun-dekat-polres-kulonprogo-smr256-iid-860313493
Hunian selangkah ke Bandara YIA,Rp 350.000.000,Rumah,96,40,2,1,4,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Ngestiharjo wates,https://www.olx.co.id/item/rumah-murah-dekat-bandara-yia-iid-791839079
Rumah siap bangun di daerah strategis kulon progo 15 menit ke NYIA,Rp 350.000.000,,,,,,,,,,https://www.olx.co.id/item/hunian-selangkah-ke-bandara-yia-iid-793408365
Rumah Dijual Lebar Depan Ideal Area Relokasi Pemda,Rp 296.700.000,Rumah,131,40,2,1,0,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.","Jl. KRT Kertodiningrat (Dusun Gn Gondang, Dekat UNY Wates)",https://www.olx.co.id/item/rumah-dijual-sertifikat-shm-area-relokasi-pemda-iid-860247924
Rumah minimalis Area Kulon Progo -Margosari,Rp 430.000.000,Rumah,72,36,2,1,1,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Giripeni Yogyakarta,https://www.olx.co.id/item/cluster-rumah-di-yogyakarta-dekat-bandara-internasional-yogyakarta-iid-860132992
RUMAH MURAH MINIMALIS DEKAT KOTA WATES. 20 MENIT KE BANDARA YIA,Rp 327.000.000,Rumah,71,48,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Wates,https://www.olx.co.id/item/rumah-open-desain-siap-bangun-giripeni-wates-bandara-yia-iid-860122567
For sale rumah minimalis full furnished,Rp 300.000.000,Rumah,84,42,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",Jl. Wates km 25 Tugu Pensil Kulon Progo Yogyakarta,https://www.olx.co.id/item/jual-rumah-fully-furnished-dalam-perumahan-griya-pengasih-kulon-progo-iid-852047524
Hunian Terjangkau-Area Bandara NYIA Rumah Minimalis di Wates,Rp 575.000.002,Rumah,81,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I.",Jl. Nyi Ageng Serang. Triharjo. Wates,https://www.olx.co.id/item/hunian-mewah-harga-murah-di-wates-kulon-progo-iid-814165662
Rumah harga launching,Rp 275.000.000,Rumah,130,30,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I.",mrunggi sendangsari pengasih kulon progo yogyakarta,https://www.olx.co.id/item/perumahan-murah-dekat-kampus-uny-pengasih-kulon-progo-yogyakarta-iid-838846029
"Jual Cepat Dalam Perumahan, Dekat Perumahan Elit Citra Grand Mutiara",Rp 300.000.000,Rumah,90,36,2,1,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Perumahan Citra Alam Pedusan Jl Wates KM 10,https://www.olx.co.id/item/dijual-cepat-rumah-dalam-perumahan-iid-862058620
Rumah bangunan Baru Jogjakarta,Rp 345.000.000,Rumah,109,60,2,1,1,SHM - Sertifikat Hak Milik,"Sentolo, Kulon Progo Kab., Yogyakarta D.I.",komplek perumahan kaliagung baru sentolo,https://www.olx.co.id/item/rumah-baru-dijual-tipe-60-iid-860749441
PERUMAHAN TERBESAR MURAH DI SEDAYU,Rp 330.000.000,Rumah,82,46,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",Sedayu Bantul,https://www.olx.co.id/item/perumahan-murah-di-sedayu-bantul-iid-865850414
RUMAH MURAH CANTIK DI SEDAYU,Rp 281.000.000,Rumah,95,36,2,1,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Sedayu, Bantul, Yogyakarta",https://www.olx.co.id/item/rumah-murah-di-sedayu-iid-867308583
Hunian Elite Area Pemukiman Padat Dekat Puskesmas Nanggulan,Rp 503.100.000,Rumah,122,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Jl. Banyuroto Nanggulan (Dusun Angin - Angin, Pasar Godean Ke Barat)",https://www.olx.co.id/item/hunian-elite-akses-jalan-6-m-dekat-puskesmas-nanggulan-iid-867304175
"Hunian Elite Lingkungan Asri 1,5 KM Polres Kulonprogo",Rp 230.500.000,Rumah,120,40,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","Selatan Perumahan ndalem Giri Peni (Jl. Raya Wates , Kali Kepek, Giri Peni)",https://www.olx.co.id/item/hunian-elite-lingkungan-asri-15-km-polres-kulonprogo-iid-867303841
"Dekat Raminten Resort, Rumah Baru Lingkungan Asri",Rp 190.050.000,Rumah,104,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Jalan Rasah Pengasih  (Banyuroto, Barat Puskesmas Nanggulan)",https://www.olx.co.id/item/rumah-baru-lingkungan-asri-dekat-raminten-resort-iid-867303477
Dijual Rumah Akses Jalan 6 meter Belakang Perum Ciputra,Rp 361.900.000,Rumah,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Dekat Pasar Gamping (Gamping, Sleman, Kaliberot, Argamulia)",https://www.olx.co.id/item/dijual-rumah-akses-jalan-6-meter-belakang-perum-ciputra-iid-867302613
Hunian Elite Area Pemukiman Padat Dekat Puskesmas Nanggulan,Rp 503.100.000,Rumah,121,40,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Nanggulan, Kulonprogo (Banyuroto, Dekat Omah Cantrik)",https://www.olx.co.id/item/dijual-rumah-area-pemukiman-padat-dekat-raminten-resort-iid-867302287
Rumah Modern Area Pemukiman Padat Dekat Bank Bukopin,Rp 232.600.000,Rumah,118,40,2,1,0,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","Dkt Bank Bukopin (Jalan Wates , Yogyakarta, Desa Giri Peni)",https://www.olx.co.id/item/rumah-modern-area-pemukiman-padat-dekat-bank-bukopin-iid-867301988
Rumah Baru Lingkungan Asri Dekat Raminten Resort,Rp 186.600.000,Rumah,105,36,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Jalan Rasah Pengasih  (Banyuroto, Barat Puskesmas Nanggulan)",https://www.olx.co.id/item/dekat-raminten-resort-rumah-baru-lingkungan-asri-iid-867295466
Rumah Modern Akses Mobil Papasan Dkt Kampus Mercubuana,Rp 360.700.000,Rumah,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Wates KM 8, Jogja (Dusun Kaliberot, Dkt SD Budimulia 2)",https://www.olx.co.id/item/rumah-modern-akses-mobil-papasan-dkt-kampus-mercubuana-iid-867291676
Hunian Elite Akses Jalan 6 m Dekat Puskesmas Nanggulan,Rp 200.750.000,Rumah,95,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Jl. Pengasih, Kulon Progo (Angin-Angin, Banyuroto, Barat Perum Karyawan UGM)",https://www.olx.co.id/item/hunian-elite-akses-jalan-6-m-dekat-puskesmas-nanggulan-iid-867291018
PERUMAHAN MODERN CANTIK DI JALAN WATES KM 9,Rp 808.000.000,Rumah,80,75,3,3,3,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Bandut, Metes, Argorejo, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/perumahan-strategis-dekat-jalan-raya-jogja-wates-2-lantai-modern-apik-iid-867290522
Rumah Baru Sertifikat SHM DI Jl Raya Giripeni Kota Wates,Rp 229.900.000,Rumah,120,40,2,1,0,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.","Jalan Wates Km 3, Yogyakarta (Kali Kepek, Giri Peni, Selatan RS Panti Rapih)",https://www.olx.co.id/item/rumah-baru-sertifikat-shm-di-jl-raya-giripeni-kota-wates-iid-867290321
Perumahan fasilitas lengkap oke 20 menit Tugu Jogja dan Malioboro,Rp 442.000.000,Rumah,72,45,3,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Bandut, Metes, Argorejo, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/perumahan-strategis-sedang-berkembang-pesat-di-jalan-nasional-jogja-iid-867290172
Perumahan fasilitas lengkap oke 20 menit Tugu Jogja dan Malioboro,Rp 442.000.000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Jl. Bandut, Metes, Argorejo, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55752",https://www.olx.co.id/item/5-menit-universitas-mercubuana-dan-universitas-muhammadiyah-yogyakarta-iid-867289863
rumah siap huni shm 200juta dikrembangan wates kulon progo,Rp 200.000.000,Rumah,62,30,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I.",krembangan wates kulon progo,https://www.olx.co.id/item/rumah-krembangan-wates-kulon-progo-dekat-smk-n-1-panjatan-iid-867289661
Rumah Siap Bangun Di Kawasan Strategis Dekat Kota Jogja,Rp 275.000.000,Rumah,67,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.",jaten argosari sedayu bantul,https://www.olx.co.id/item/rumah-di-jaten-argosari-sedayu-bantul-iid-867288754
rumah minimalis modern lingkungan asri banyuroto nanggulan kulon progo,Rp 240.000.000,Rumah,123,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.",banyuroto nanggulan kulon progo,https://www.olx.co.id/item/rumah-baru-banyuroto-nanggulan-dekat-pasar-sribit-iid-867288516
Rumah Modern Akses Mobil Papasan Dkt Kampus Mercubuana,Rp 362.350.000,Rumah,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I.","Belakang Perum Ciputra (Jalan Wates KM 8, Yogyakarta, Desa Argamulia)",https://www.olx.co.id/item/rumah-modern-akses-mobil-papasan-dkt-kampus-mercubuana-iid-867286562
Dijual Rumah Sertifikat SHM DI Jl Pengasih - Nanggulan,Rp 504.300.000,Rumah,121,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I.","Jalan Raya Pengasih (Desa Banyuroto, Dekat Perumahan UGM)",https://www.olx.co.id/item/rumah-modern-lingkungan-asri-di-jl-pengasih-nanggulan-iid-867270082
